date,long_return,short_return,factor_return
2006-01-31,-0.05086980617184475,0.04481093537442265,-0.0956807415462674
2006-02-28,-0.030587167938638547,-0.005018787457359397,-0.02556838048127915
2006-03-31,0.02151478137325485,-0.010030270758157699,0.03154505213141255
2006-04-30,-0.1396720352500824,-0.047689128508208854,-0.09198290674187354
2006-05-31,-0.1133936673424106,0.04154081124138325,-0.15493447858379386
2006-06-30,-0.09984631241854075,0.0077396206295102,-0.10758593304805095
2006-07-31,0.15659825993472784,0.11998061174302696,0.03661764819170088
2006-08-31,0.01171693945900305,0.0464706924182831,-0.03475375295928004
2006-09-30,0.11584953443147625,0.09348307244680559,0.022366461984670655
2006-10-31,0.04359737677260575,0.0101274381148911,0.03346993865771465
2006-11-30,0.01194829244864475,-0.00881325912363845,0.020761551572283203
2006-12-31,-0.052903282792551604,-0.10040513386042435,0.04750185106787275
2007-01-31,-0.03761279738196835,0.02121604096766,-0.05882883834962835
2007-02-28,-0.02371206901117505,-0.057413861093898046,0.033701792082722996
2007-03-31,0.0669137218286743,0.007103331732394299,0.05981039009628
2007-04-30,0.170836178640222,0.047231107332739344,0.12360507130748265
2007-05-31,-0.0017723426142511002,0.0154189108583107,-0.0171912534725618
2007-06-30,0.09368434117796826,-0.08227200924053175,0.1759563504185
2007-07-31,0.06772493811318535,-0.037632584608539854,0.1053575227217252
2007-08-31,0.1369662240249349,-0.007591445144700849,0.14455766916963575
2007-09-30,0.0973801211141104,-0.03112204732004855,0.12850216843415896
2007-10-31,-0.0124394778594561,-0.23109791726459625,0.21865843940514015
2007-11-30,0.05500284633439575,-0.18008149333474704,0.2350843396691428
2007-12-31,-0.23895449016891185,-0.011930991163653048,-0.2270234990052588
2008-01-31,-0.1233295544113526,0.012878360698630499,-0.1362079151099831
2008-02-29,0.12687842151175394,-0.19459807334946883,0.32147649486122276
2008-03-31,0.15750005983966225,0.15250832980828594,0.004991730031376318
2008-04-30,0.01721259225805515,0.1013920271584305,-0.08417943490037536
2008-05-31,-0.12710179391305415,-0.1926482815014584,0.06554648758840426
2008-06-30,0.0005123031908165999,-0.2364365982335242,0.2369489014243408
2008-07-31,-0.11946387271747325,0.2994786195025352,-0.41894249222000846
2008-08-31,0.007590263731554451,-0.09875067992057195,0.1063409436521264
2008-09-30,-0.13315658322684576,-0.00955484232284444,-0.12360174090400132
2008-10-31,0.0015706316234921,-0.23648740551516056,0.23805803713865267
2008-11-30,0.07204272894910731,-0.0022120515394019533,0.07425478048850925
2008-12-31,-0.1450901408263795,-0.0004904596742849503,-0.14459968115209454
2009-01-31,-0.00627678519036225,-0.2021310870064681,0.19585430181610583
2009-02-28,0.07630279354477204,0.5652038458340111,-0.488901052289239
2009-03-31,0.02199231129151275,0.23684212565158044,-0.2148498143600677
2009-04-30,-0.09676468299829845,0.2723052162891596,-0.36906989928745804
2009-05-31,-0.0017388788330278508,0.12736654715145654,-0.12910542598448438
2009-06-30,0.0439974815010978,0.13285778691884031,-0.08886030541774251
2009-07-31,0.0731553456839399,0.10272883548173135,-0.029573489797791452
2009-08-31,0.085417031946376,0.1303300393691353,-0.04491300742275929
2009-09-30,-0.13044633705540815,-0.0631398618661298,-0.06730647518927835
2009-10-31,0.12042017136938316,0.0318787485522813,0.08854142281710185
2009-11-30,0.18532854854278435,-0.011205452996236352,0.1965340015390207
2009-12-31,-0.2017906027657972,-0.014108297277636149,-0.18768230548816103
2010-01-31,0.04965617786038515,0.011765329136399251,0.0378908487239859
2010-02-28,0.1220070526672315,-0.006902726647863,0.1289097793150945
2010-03-31,-0.01134763316856225,0.019970739533592352,-0.0313183727021546
2010-04-30,0.0343678338898034,-0.009066890944240846,0.043434724834044244
2010-05-31,-0.0216593029849812,-0.06628046314954719,0.04462116016456599
2010-06-30,-0.0164598218330903,0.1622897983404835,-0.1787496201735738
2010-07-31,-0.01350645159357941,0.01303007409149555,-0.02653652568507496
2010-08-31,0.2750482453374316,0.15204234360175606,0.12300590173567555
2010-09-30,0.06119051233606805,-0.04842237285651935,0.1096128851925874
2010-10-31,0.1221034386427489,-0.0300769345677587,0.1521803732105076
2010-11-30,-0.027845655865149442,0.16590332526328205,-0.1937489811284315
2010-12-31,0.0629976326849721,0.15334224109400865,-0.09034460840903655
2011-01-31,0.003160968312482349,0.04435349436037255,-0.0411925260478902
2011-02-28,0.1305351081368165,-0.029353427050405948,0.15988853518722246
2011-03-31,0.1267309896943362,-0.008822357668251249,0.13555334736258745
2011-04-30,-0.01703609287826291,-0.03597172433277335,0.018935631454510438
2011-05-31,-0.06497412947138455,-0.0360310987575222,-0.028943030713862346
2011-06-30,0.0503665061823911,-0.0615026217865465,0.11186912796893761
2011-07-31,-0.0376431585552008,-0.1855223912074413,0.1478792326522405
2011-08-31,-0.4016555076787316,-0.2394592944590102,-0.16219621321972139
2011-09-30,0.0089683113462815,0.2128240266964006,-0.2038557153501191
2011-10-31,-0.0785342826144844,-0.20787943242612594,0.12934514981164152
2011-11-30,0.057294658926139,0.047911502893154795,0.009383156032984202
2011-12-31,0.0065683648678239994,0.5085565168900663,-0.5019881520222423
2012-01-31,0.0662705246441221,0.02020249238518635,0.04606803225893575
2012-02-29,0.0596453867718268,0.1198383669336723,-0.060192980161845495
2012-03-31,0.008116601066855949,-0.2448963233530959,0.2530129244199519
2012-04-30,-0.0360969719271389,-0.1610969568890176,0.1249999849618787
2012-05-31,0.04201497849912725,0.08583444724971985,-0.0438194687505926
2012-06-30,0.01526790563064465,-0.1150397466315107,0.13030765226215535
2012-07-31,0.0405909175130925,-0.016630083361534348,0.05722100087462685
2012-08-31,0.033292120917769404,-0.09124954878447265,0.12454166970224206
2012-09-30,-0.02185679760118025,0.03192823633287195,-0.0537850339340522
2012-10-31,0.07315555841825461,0.039391134015455,0.03376442440279961
2012-11-30,0.06459451704435046,0.0575681209286251,0.007026396115725357
2012-12-31,0.00839066535651745,0.051851047901915796,-0.04346038254539834
2013-01-31,-0.0308962065044179,-0.019623121279400198,-0.011273085225017701
2013-02-28,0.01533360495873975,0.0350365987341905,-0.019702993775450754
2013-03-31,0.06670548236769765,0.053076772868203295,0.013628709499494351
2013-04-30,0.4289101079510492,0.2204295500017322,0.20848055794931702
2013-05-31,0.015597007971282197,-0.049146657253900446,0.06474366522518264
2013-06-30,0.2044620886397903,0.07509333947916445,0.12936874916062585
2013-07-31,0.20992276055196302,0.1322701041368227,0.07765265641514033
2013-08-31,0.1166569183923167,-0.0483552155798376,0.1650121339721543
2013-09-30,-0.0649826079414984,0.052975682823961846,-0.11795829076546024
2013-10-31,-0.034933818452244955,-0.07163182016502305,0.036698001712778094
2013-11-30,0.09418071941370815,-0.03274604272785295,0.1269267621415611
2013-12-31,0.15886950507546854,0.010146245567928648,0.1487232595075399
2014-01-31,0.19969887704567563,0.0828420164621296,0.11685686058354602
2014-02-28,-0.08521661319071405,-0.04789743014441254,-0.03731918304630151
2014-03-31,0.0506431951471464,-0.01276369942278285,0.06340689456992925
2014-04-30,0.0469931471192713,-0.0255476980921301,0.0725408452114014
2014-05-31,0.10776690856283785,0.09160615258402491,0.016160755978812946
2014-06-30,0.0034088384272260505,-0.0221240485835056,0.02553288701073165
2014-07-31,0.0484860789783038,0.018331368551491502,0.0301547104268123
2014-08-31,0.05730244389194811,-0.09394949313500894,0.15125193702695705
2014-09-30,-0.0213856900738503,-0.11543672742617066,0.09405103735232036
2014-10-31,0.08466478201228661,-0.0233986183000362,0.10806340031232281
2014-11-30,-0.004777125845034452,-0.013750787784632349,0.008973661939597897
2014-12-31,-0.0705939261046663,0.05245107313006704,-0.12304499923473335
2015-01-31,0.170625451397357,0.1855096580690879,-0.014884206671730904
2015-02-28,-0.01672467997841945,-0.03393629355897185,0.0172116135805524
2015-03-31,-0.03687691756829145,-0.09405188069812055,0.0571749631298291
2015-04-30,0.19412830870405534,0.022571224814850452,0.17155708388920488
2015-05-31,-0.0402614662351178,-0.005383237737816002,-0.0348782284973018
2015-06-30,-0.0317601562066476,-0.1066745919913528,0.0749144357847052
2015-07-31,0.0064654785383117495,-0.08781423170487751,0.09427971024318926
2015-08-31,-0.053415197131328904,-0.0684327614774557,0.015017564346126791
2015-09-30,0.13615361861763015,0.16901571261503967,-0.032862093997409525
2015-10-31,0.1000455597080149,0.0375822434545219,0.062463316253493
2015-11-30,-0.027943977160937654,-0.03028816935482975,0.0023441921938920952
2015-12-31,-0.16428891744438026,-0.15703195387156405,-0.007256963572816216
2016-01-31,0.00791712057164155,0.0472263793374874,-0.039309258765845845
2016-02-29,0.10529150370147194,0.15836186931186824,-0.0530703656103963
2016-03-31,-0.061072618094532745,0.05731655244444175,-0.11838917053897449
2016-04-30,0.30284217510707645,0.09735614323412821,0.20548603187294823
2016-05-31,0.0654666637101192,0.0154876336102393,0.04997903009987989
2016-06-30,0.27463282816631684,0.0911605212769345,0.18347230688938235
2016-07-31,0.0774761711265105,0.15802590746226114,-0.08054973633575063
2016-08-31,0.025418251335496203,-0.013175950236818699,0.0385942015723149
2016-09-30,0.0424192761701478,-0.01635424044782065,0.05877351661796845
2016-10-31,0.264988295968519,0.0438221944722798,0.22116610149623922
2016-11-30,0.2152139750086713,0.093901490412547,0.12131248459612429
2016-12-31,-0.031339278949009106,0.10146739394177536,-0.13280667289078446
2017-01-31,0.1625271876452821,0.015307314958376051,0.14721987268690603
2017-02-28,0.0398187205801946,-0.0054141602407281,0.0452328808209227
2017-03-31,-0.0642073692222612,0.01649979202396255,-0.08070716124622375
2017-04-30,0.11339959098736656,0.00037372321194670006,0.11302586777541986
2017-05-31,0.0583681541752151,0.0053877298701794,0.052980424305035696
2017-06-30,0.10735734949958885,0.00177344013040365,0.1055839093691852
2017-07-31,0.09023731731223625,0.02037903491360865,0.0698582823986276
2017-08-31,0.14263974277825595,0.032897168295903695,0.10974257448235225
2017-09-30,0.14173521589282057,-0.00641704737792285,0.1481522632707434
2017-10-31,-0.0360761365429236,0.14688383164197802,-0.18295996818490162
2017-11-30,-0.03294102440385675,-0.0007378754119292501,-0.0322031489919275
2017-12-31,0.16675648393990322,0.15205825635279174,0.014698227587111479
2018-01-31,0.03157002515769325,-0.0177547421004557,0.04932476725814895
2018-02-28,0.012603357839156146,-0.08667073750074725,0.09927409533990339
2018-03-31,0.014522020148028399,0.04032014251333395,-0.02579812236530555
2018-04-30,0.1236502178255493,0.1266883992648328,-0.0030381814392834994
2018-05-31,0.011928610165301404,0.12907939466812102,-0.11715078450281961
2018-06-30,-0.0656152831827431,-0.083152005325314,0.017536722142570904
2018-07-31,0.042234622749724456,-0.026950940471964897,0.06918556322168935
2018-08-31,0.006359014660597951,-0.05821460080238505,0.064573615462983
2018-09-30,-0.3063402997551569,0.12535244176791704,-0.43169274152307396
2018-10-31,0.0589140383069549,-0.04018281212093735,0.09909685042789225
2018-11-30,-0.0989422128791276,-0.0958379788549656,-0.003104234024162003
2018-12-31,0.29535939307595704,0.1310566035801803,0.16430278949577676
2019-01-31,0.009367851355972647,0.03580727194315625,-0.026439420587183602
2019-02-28,0.0401361555711925,0.07003199134658145,-0.029895835775388943
2019-03-31,0.07075382565976805,0.04028756317079735,0.030466262488970705
2019-04-30,-0.11607916623840675,-0.2375068885400575,0.12142772230165075
2019-05-31,0.08277413733147805,0.19788344673487104,-0.11510930940339299
2019-06-30,-0.01780991359509905,0.0542810555765125,-0.07209096917161155
2019-07-31,0.0037476366033647006,-0.0362055086652266,0.0399531452685913
2019-08-31,-0.01840906616825965,0.053400250030148,-0.07180931619840765
2019-09-30,0.0212899661625231,0.1143855487174387,-0.0930955825549156
2019-10-31,0.09567535144762936,0.0340709288116547,0.061604422635974654
2019-11-30,0.132477504167491,0.14605787495799125,-0.013580370790500257
2019-12-31,-0.013386874839719952,-0.048918311654754854,0.0355314368150349
2020-01-31,-0.00278198320051435,-0.13932900674044804,0.1365470235399337
2020-02-29,-0.10777853568421575,-0.24277853955369244,0.1350000038694767
2020-03-31,0.32203611705450297,0.2467636561711619,0.07527246088334108
2020-04-30,0.0474261994279244,0.00441250205604115,0.04301369737188325
2020-05-31,0.18189136860827815,-0.02171505447469385,0.203606423082972
2020-06-30,0.2213087084438039,-0.059159408962587756,0.28046811740639166
2020-07-31,0.4571912527263652,-0.008917540524415651,0.4661087932507808
2020-08-31,-0.06356050319277305,-0.1413015711329944,0.07774106794022136
2020-09-30,-0.08457359990620235,-0.0422665245769347,-0.04230707532926765
2020-10-31,0.2659736997514771,0.2349811483411563,0.030992551410320812
2020-11-30,0.1088423428793643,0.02486223254027535,0.08398011033908895
2020-12-31,0.0597539120651226,0.048351159928518905,0.011402752136603696
2021-01-31,-0.04647305401053971,0.21171233531511174,-0.25818538932565144
2021-02-28,0.03871957039056485,-0.013991466781470799,0.05271103717203565
2021-03-31,0.055969869464132,0.0017271263101735993,0.054242743153958405
2021-04-30,-0.0367331334817545,-0.0073119949947805536,-0.029421138486973947
2021-05-31,0.04763686729646585,0.034687980555090495,0.012948886741375357
2021-06-30,-0.00706878952755735,0.017375289327966798,-0.02444407885552415
2021-07-31,0.07853773187878241,-0.00208383321843755,0.08062156509721996
2021-08-31,-0.09567752867192475,-0.05270297236501385,-0.0429745563069109
2021-09-30,0.07723673999716095,0.0197238459448941,0.05751289405226685
2021-10-31,0.0019212311281883998,0.01040688474227165,-0.00848565361408325
2021-11-30,-0.0883323334219403,0.0757002632889627,-0.164032596710903
2021-12-31,-0.11668663129841515,-0.0549829029180127,-0.06170372838040245
2022-01-31,0.019852949399435302,0.005565826699090996,0.014287122700344306
2022-02-28,0.1140802654298318,-0.06331596400845166,0.17739622943828345
2022-03-31,-0.19770321720060235,-0.33897534652448147,0.14127212932387911
2022-04-30,0.1308167107246314,0.0132662427165792,0.11755046800805222
2022-05-31,-0.1394959976085532,-0.14079122478557535,0.0012952271770221568
2022-06-30,0.1315323578681596,0.1363825603330017,-0.004850202464842107
2022-07-31,-0.01519925731201165,0.009057391825043,-0.02425664913705465
2022-08-31,-0.08883062396785829,-0.05705483325185286,-0.031775790716005434
2022-09-30,0.2641456292374056,-0.0368315979656155,0.3009772272030211
2022-10-31,0.0170162264815633,0.1572386951833263,-0.14022246870176303
2022-11-30,-0.015089863362338151,-0.007945239851472599,-0.007144623510865552
2022-12-31,0.010646382301642,0.32207201563628407,-0.31142563333464207
2023-01-31,-0.0566323190955617,0.18094771096554108,-0.2375800300611028
2023-02-28,0.00629551225042365,0.2033083910053517,-0.19701287875492804
2023-03-31,0.037245364558097606,-0.09353999134714415,0.13078535590524176
2023-04-30,0.28067871151876783,0.12875452654212735,0.15192418497664048
2023-05-31,0.11636300913187045,0.05211865719207615,0.0642443519397943
2023-06-30,0.05060074202439225,0.022117203492261248,0.028483538532131
2023-07-31,-0.007541927304231248,-0.04501626709687595,0.0374743397926447
2023-08-31,-0.12394498989419944,-0.03821200993715155,-0.0857329799570479
2023-09-30,-0.029488147864001453,-0.0239847805505093,-0.0055033673134921544
2023-10-31,0.11639435684462934,0.1514201005985972,-0.03502574375396786
2023-11-30,0.0704422564506892,0.07150755924806515,-0.0010653027973759471
2023-12-31,0.17231628969968124,0.0083536340554392,0.16396265564424203
2024-01-31,0.2717174397290812,0.10200145206639465,0.16971598766268653
2024-02-29,0.06644890821230735,0.051101725790555004,0.01534718242175235
2024-03-31,-0.07893545533323826,-0.010973368861505652,-0.0679620864717326
2024-04-30,0.14531021621028437,0.0227267554882647,0.12258346072201967
2024-05-31,0.08959146846961555,0.06467870716651385,0.024912761303101702
2024-06-30,-0.10855182361355895,0.10454040835590525,-0.2130922319694642
2024-07-31,0.0167003884173485,-0.1779305273822042,0.1946309157995527
2024-08-31,0.040182357638261446,0.1431851190801639,-0.10300276144190246
2024-09-30,0.038694340449533,-0.03608451085396095,0.07477885130349396
2024-10-31,-0.0019718534515749987,0.0699126532069891,-0.07188450665856409
2024-11-30,-0.011745596638058249,-0.07844849220513819,0.06670289556707995
2024-12-31,-0.075741007677166,-0.03549610794616815,-0.04024489973099785
2025-01-31,-0.1177421888407905,0.04127026610994396,-0.15901245495073446
2025-02-28,-0.1147049498270648,-0.007071618190300652,-0.10763333163676415
2025-03-31,0.16067943880156016,-0.0836949071103033,0.24437434591186347
2025-04-30,0.042145768886867746,0.055039515306834645,-0.012893746419966899
2025-05-31,0.013065948123087798,0.09321830389427616,-0.08015235577118836
2025-06-30,-0.034366130741508905,-0.15806135134959434,0.12369522060808544
2025-07-31,0.02734884872773505,0.2357316452559948,-0.20838279652825975
2025-08-31,0.05176506205688245,0.212491355786178,-0.16072629372929556
2025-09-30,0.07350996040613686,0.00148990847406095,0.0720200519320759
2025-10-31,0.0734853273999077,-0.0471201990900568,0.12060552648996449
2025-11-30,0.033967417878582554,-0.0109607806827382,0.044928198561320756
2025-12-31,0.06289640279925075,0.012026415882940698,0.050869986916310055
